Sample,X,Y,Z
932,0.398,-0.461,0.230
933,1.527,-0.242,1.113
934,-0.965,0.109,1.355
935,-0.895,-0.086,-0.203
936,-1.016,-1.176,1.926
937,-0.363,-0.574,0.453
938,0.324,-0.129,0.215
939,-0.281,-0.316,1.422
940,-0.836,0.188,0.117
941,-0.348,-0.719,1.887
942,0.324,-0.602,0.699
943,-0.051,-0.469,-0.648
944,0.238,-0.336,1.547
945,-0.352,-0.098,0.840
946,-1.078,-0.242,1.195
947,-0.949,-0.688,1.824
948,-0.172,-0.539,-0.109
949,-0.012,-0.320,0.793
950,0.711,-0.324,1.438
951,-0.719,-0.035,0.801
952,-0.578,-0.539,1.523
953,-0.461,-0.344,0.254
954,-0.793,-0.445,1.039
955,-0.355,-0.449,1.180
956,-0.062,-0.445,1.855
957,-0.477,-0.316,0.207
958,0.109,-0.406,0.348
959,-0.098,-0.062,0.906
960,-0.457,-0.742,1.805
961,0.191,-0.477,1.043
962,0.129,-0.121,0.023
963,-0.766,-0.445,1.477
964,-0.652,-0.297,0.934
965,-1.641,-0.652,1.594
966,0.000,-0.285,0.551
967,0.684,-0.422,1.023
968,0.336,-0.547,1.617
969,0.309,-0.113,0.680
970,-0.176,-0.184,0.953
971,-0.973,-0.582,0.852
972,-0.664,-0.773,1.590
973,-1.180,-0.078,0.684
974,0.418,-0.152,0.328
975,-0.164,-0.508,1.867
976,0.719,-0.258,0.562
977,-0.297,-0.148,1.164
978,0.082,-0.258,0.254
979,-1.336,-0.539,1.223
980,-0.625,-1.184,1.645
981,-0.422,0.605,-0.957
982,-0.688,-0.109,0.809
983,0.008,-0.523,1.586
984,0.613,-1.102,1.992
985,-0.551,-0.219,-0.203
986,-0.289,-0.309,-0.340
987,-0.945,-0.277,1.520
988,-0.492,-0.859,1.953
989,-0.102,-0.316,0.527
990,-0.426,-0.418,0.605
991,-0.121,0.086,0.973
992,-0.609,-0.129,1.254
993,-0.117,-0.859,1.875
994,0.777,-0.508,0.688
995,0.176,-0.172,0.082
996,-1.086,0.070,0.730
997,-1.625,-0.344,1.332
998,-0.957,-0.816,1.816
999,0.797,-0.699,1.359
Rate 1334, overflows 0
