Sample,X,Y,Z
839,0.930,-0.121,0.203
840,1.008,-0.082,1.738
841,-0.520,-0.355,1.324
842,-0.520,-0.684,1.797
843,0.648,-0.871,1.195
844,-0.207,-0.805,0.684
845,0.098,-0.930,0.949
846,0.598,-0.441,1.918
847,1.277,-1.184,0.543
848,0.469,-1.445,-0.277
849,-0.527,-1.102,0.379
850,0.312,-0.930,1.301
851,1.301,-0.387,1.988
852,1.254,-0.594,0.656
853,0.352,-1.020,-0.457
854,-0.371,-0.484,0.418
855,0.207,-0.223,1.789
856,1.137,0.465,1.926
857,0.688,-0.727,-0.410
858,0.512,-1.238,-0.281
859,-0.207,-0.504,1.883
860,-0.379,-0.316,1.730
861,0.352,-0.781,1.258
862,0.531,-0.840,1.223
863,0.785,-1.426,-1.008
864,0.805,-1.270,-0.391
865,-0.102,-0.438,1.895
866,-0.203,-0.074,1.816
867,-0.102,-0.973,0.781
868,0.289,-1.086,0.531
869,1.176,-0.965,0.391
870,1.395,-0.273,0.828
871,0.465,-0.094,1.141
872,-0.242,-0.059,1.691
873,-0.602,-0.434,1.395
874,0.340,-1.258,0.668
875,1.023,-1.301,0.418
876,-0.141,-0.906,1.406
877,-0.086,-0.137,1.691
878,0.746,-0.516,0.324
879,0.855,-0.816,0.621
880,-0.293,-0.824,1.070
881,-0.430,-1.160,0.680
882,0.566,-0.984,1.480
883,1.332,-0.586,1.293
884,0.586,-0.648,0.703
885,0.039,-0.523,0.973
886,0.523,-0.574,1.578
887,0.680,-0.711,1.039
888,0.594,-0.938,0.727
889,0.199,-0.551,0.938
890,0.227,-0.301,1.109
891,0.742,0.000,1.227
892,0.805,-0.445,0.227
893,0.258,-0.883,0.664
894,-0.090,-0.680,1.594
895,0.156,-0.840,1.156
896,0.359,-0.969,1.000
897,0.121,-0.812,1.125
898,0.027,-1.086,0.566
899,0.688,-1.180,0.883
900,0.695,-1.016,1.020
901,0.035,-0.949,1.055
902,-0.211,-0.664,1.387
903,0.238,-0.527,1.438
904,0.777,-0.617,0.836
905,0.625,-0.590,0.406
906,0.055,-0.293,1.070
907,-0.113,0.145,1.484
908,0.414,-0.203,0.816
909,0.559,-0.539,0.293
910,0.117,-0.520,0.418
911,-0.281,-0.250,0.984
912,0.059,0.031,1.586
913,0.566,-0.199,1.031
914,0.246,-0.629,0.617
915,0.160,-0.531,1.133
916,0.301,-0.250,1.250
917,0.105,-0.160,1.676
918,-0.359,-0.055,1.973
919,0.082,-0.469,1.219
920,0.926,-0.848,0.395
921,0.891,-0.531,0.480
922,-0.023,-0.039,1.301
